book,book_full,category,chapter,clause_idx,sent_id,strategy,orig_pj,orig_std,stripped_pj,stripped_std,delta_pj,flipped,fully_editorial,n_orig,n_stripped,n_remaining,strip_ratio,categories_hit,orig_text,stripped_text,tokens_removed,robustness,random_flip_count,p_value
Matt,Matthew,Gospel,1,150,Matt.1.22,all,0.8183,0.1480,,,,False,True,10,2,8,0.2000,christological,Καὶ ἀποκριθεὶς ὁ Ἰησοῦς πάλιν εἶπεν ⸂ἐν παραβολαῖς αὐτοῖς⸃ λέγων·,Καὶ ἀποκριθεὶς πάλιν εἶπεν ⸂ἐν παραβολαῖς αὐτοῖς⸃ λέγων·,ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,150,Matt.1.22,christological,0.8183,0.1480,,,,False,True,10,2,8,0.2000,christological,Καὶ ἀποκριθεὶς ὁ Ἰησοῦς πάλιν εἶπεν ⸂ἐν παραβολαῖς αὐτοῖς⸃ λέγων·,Καὶ ἀποκριθεὶς πάλιν εἶπεν ⸂ἐν παραβολαῖς αὐτοῖς⸃ λέγων·,ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,163,Matt.1.23,all,0.6237,0.1447,,,,False,True,11,2,9,0.1818,christological,Τότε ὁ Ἰησοῦς ἐλάλησεν τοῖς ὄχλοις καὶ τοῖς μαθηταῖς αὐτοῦ λέγων·,Τότε ἐλάλησεν τοῖς ὄχλοις καὶ τοῖς μαθηταῖς αὐτοῦ λέγων·,ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,163,Matt.1.23,christological,0.6237,0.1447,,,,False,True,11,2,9,0.1818,christological,Τότε ὁ Ἰησοῦς ἐλάλησεν τοῖς ὄχλοις καὶ τοῖς μαθηταῖς αὐτοῦ λέγων·,Τότε ἐλάλησεν τοῖς ὄχλοις καὶ τοῖς μαθηταῖς αὐτοῦ λέγων·,ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,164,Matt.1.23,all,0.5178,0.0849,,,,False,True,10,1,9,0.1000,patriarchal,Ἐπὶ τῆς Μωϋσέως καθέδρας ἐκάθισαν οἱ γραμματεῖς καὶ οἱ Φαρισαῖοι.,Ἐπὶ τῆς καθέδρας ἐκάθισαν οἱ γραμματεῖς καὶ οἱ Φαρισαῖοι.,Μωϋσέως,,,
Matt,Matthew,Gospel,1,164,Matt.1.23,patriarchal,0.5178,0.0849,,,,False,True,10,1,9,0.1000,patriarchal,Ἐπὶ τῆς Μωϋσέως καθέδρας ἐκάθισαν οἱ γραμματεῖς καὶ οἱ Φαρισαῖοι.,Ἐπὶ τῆς καθέδρας ἐκάθισαν οἱ γραμματεῖς καὶ οἱ Φαρισαῖοι.,Μωϋσέως,,,
Matt,Matthew,Gospel,1,172,Matt.1.24,all,0.9769,0.0232,,,,False,True,19,2,17,0.1053,christological,"Καὶ ἐξελθὼν ὁ Ἰησοῦς ⸂ἀπὸ τοῦ ἱεροῦ ἐπορεύετο⸃, καὶ προσῆλθον οἱ μαθηταὶ αὐτοῦ ἐπιδεῖξαι αὐτῷ τὰς οἰκοδομὰς τοῦ ἱεροῦ·","Καὶ ἐξελθὼν ⸂ἀπὸ τοῦ ἱεροῦ ἐπορεύετο⸃, καὶ προσῆλθον οἱ μαθηταὶ αὐτοῦ ἐπιδεῖξαι αὐτῷ τὰς οἰκοδομὰς τοῦ ἱεροῦ·",ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,172,Matt.1.24,christological,0.9769,0.0232,,,,False,True,19,2,17,0.1053,christological,"Καὶ ἐξελθὼν ὁ Ἰησοῦς ⸂ἀπὸ τοῦ ἱεροῦ ἐπορεύετο⸃, καὶ προσῆλθον οἱ μαθηταὶ αὐτοῦ ἐπιδεῖξαι αὐτῷ τὰς οἰκοδομὰς τοῦ ἱεροῦ·","Καὶ ἐξελθὼν ⸂ἀπὸ τοῦ ἱεροῦ ἐπορεύετο⸃, καὶ προσῆλθον οἱ μαθηταὶ αὐτοῦ ἐπιδεῖξαι αὐτῷ τὰς οἰκοδομὰς τοῦ ἱεροῦ·",ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,178,Matt.1.24,all,0.7283,0.1065,,,,False,True,6,2,4,0.3333,christological,καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν αὐτοῖς·,καὶ ἀποκριθεὶς εἶπεν αὐτοῖς·,ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,178,Matt.1.24,christological,0.7283,0.1065,,,,False,True,6,2,4,0.3333,christological,καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν αὐτοῖς·,καὶ ἀποκριθεὶς εἶπεν αὐτοῖς·,ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,181,Matt.1.24,all,0.6995,0.1054,0.6728,0.0842,0.0267,False,False,7,1,6,0.1429,christological,"Ἐγώ εἰμι ὁ χριστός, καὶ πολλοὺς πλανήσουσιν.",Ἐγώ εἰμι ὁ καὶ πολλοὺς πλανήσουσιν.,"χριστός,",,,
Matt,Matthew,Gospel,1,181,Matt.1.24,christological,0.6995,0.1054,0.6728,0.0842,0.0267,False,False,7,1,6,0.1429,christological,"Ἐγώ εἰμι ὁ χριστός, καὶ πολλοὺς πλανήσουσιν.",Ἐγώ εἰμι ὁ καὶ πολλοὺς πλανήσουσιν.,"χριστός,",,,
Matt,Matthew,Gospel,1,202,Matt.1.26,all,0.5026,0.1628,0.3743,0.1355,0.1283,True,False,26,2,24,0.0769,christological,"Τότε συνήχθησαν οἱ ⸀ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ εἰς τὴν αὐλὴν τοῦ ἀρχιερέως τοῦ λεγομένου Καϊάφα, καὶ συνεβουλεύσαντο ἵνα τὸν Ἰησοῦν δόλῳ κρατήσωσιν καὶ ἀποκτείνωσιν·","Τότε συνήχθησαν οἱ ⸀ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ εἰς τὴν αὐλὴν τοῦ ἀρχιερέως τοῦ λεγομένου Καϊάφα, καὶ συνεβουλεύσαντο ἵνα δόλῳ κρατήσωσιν καὶ ἀποκτείνωσιν·",τὸν|Ἰησοῦν,FRAGILE,98,0.9801980198019802
Matt,Matthew,Gospel,1,202,Matt.1.26,christological,0.5026,0.1628,0.3743,0.1355,0.1283,True,False,26,2,24,0.0769,christological,"Τότε συνήχθησαν οἱ ⸀ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ εἰς τὴν αὐλὴν τοῦ ἀρχιερέως τοῦ λεγομένου Καϊάφα, καὶ συνεβουλεύσαντο ἵνα τὸν Ἰησοῦν δόλῳ κρατήσωσιν καὶ ἀποκτείνωσιν·","Τότε συνήχθησαν οἱ ⸀ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ εἰς τὴν αὐλὴν τοῦ ἀρχιερέως τοῦ λεγομένου Καϊάφα, καὶ συνεβουλεύσαντο ἵνα δόλῳ κρατήσωσιν καὶ ἀποκτείνωσιν·",τὸν|Ἰησοῦν,,,
Matt,Matthew,Gospel,1,204,Matt.1.26,all,0.6127,0.0849,0.8007,0.0670,-0.1880,False,False,25,2,23,0.0800,christological,"Τοῦ δὲ Ἰησοῦ γενομένου ἐν Βηθανίᾳ ἐν οἰκίᾳ Σίμωνος τοῦ λεπροῦ, προσῆλθεν αὐτῷ γυνὴ ⸂ἔχουσα ἀλάβαστρον μύρου⸃ βαρυτίμου καὶ κατέχεεν ἐπὶ ⸂τῆς κεφαλῆς⸃ αὐτοῦ ἀνακειμένου.","δὲ γενομένου ἐν Βηθανίᾳ ἐν οἰκίᾳ Σίμωνος τοῦ λεπροῦ, προσῆλθεν αὐτῷ γυνὴ ⸂ἔχουσα ἀλάβαστρον μύρου⸃ βαρυτίμου καὶ κατέχεεν ἐπὶ ⸂τῆς κεφαλῆς⸃ αὐτοῦ ἀνακειμένου.",Τοῦ|Ἰησοῦ,,,
Matt,Matthew,Gospel,1,204,Matt.1.26,christological,0.6127,0.0849,0.8007,0.0670,-0.1880,False,False,25,2,23,0.0800,christological,"Τοῦ δὲ Ἰησοῦ γενομένου ἐν Βηθανίᾳ ἐν οἰκίᾳ Σίμωνος τοῦ λεπροῦ, προσῆλθεν αὐτῷ γυνὴ ⸂ἔχουσα ἀλάβαστρον μύρου⸃ βαρυτίμου καὶ κατέχεεν ἐπὶ ⸂τῆς κεφαλῆς⸃ αὐτοῦ ἀνακειμένου.","δὲ γενομένου ἐν Βηθανίᾳ ἐν οἰκίᾳ Σίμωνος τοῦ λεπροῦ, προσῆλθεν αὐτῷ γυνὴ ⸂ἔχουσα ἀλάβαστρον μύρου⸃ βαρυτίμου καὶ κατέχεεν ἐπὶ ⸂τῆς κεφαλῆς⸃ αὐτοῦ ἀνακειμένου.",Τοῦ|Ἰησοῦ,,,
Matt,Matthew,Gospel,1,208,Matt.1.26,all,0.8050,0.0755,,,,False,True,6,2,4,0.3333,christological,γνοὺς δὲ ὁ Ἰησοῦς εἶπεν αὐτοῖς·,γνοὺς δὲ εἶπεν αὐτοῖς·,ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,208,Matt.1.26,christological,0.8050,0.0755,,,,False,True,6,2,4,0.3333,christological,γνοὺς δὲ ὁ Ἰησοῦς εἶπεν αὐτοῖς·,γνοὺς δὲ εἶπεν αὐτοῖς·,ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,211,Matt.1.27,all,0.5436,0.1640,0.5389,0.1224,0.0046,False,False,19,2,17,0.1053,christological,Πρωΐας δὲ γενομένης συμβούλιον ἔλαβον πάντες οἱ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ κατὰ τοῦ Ἰησοῦ ὥστε θανατῶσαι αὐτόν·,Πρωΐας δὲ γενομένης συμβούλιον ἔλαβον πάντες οἱ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ κατὰ ὥστε θανατῶσαι αὐτόν·,τοῦ|Ἰησοῦ,,,
Matt,Matthew,Gospel,1,211,Matt.1.27,christological,0.5436,0.1640,0.5389,0.1224,0.0046,False,False,19,2,17,0.1053,christological,Πρωΐας δὲ γενομένης συμβούλιον ἔλαβον πάντες οἱ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ κατὰ τοῦ Ἰησοῦ ὥστε θανατῶσαι αὐτόν·,Πρωΐας δὲ γενομένης συμβούλιον ἔλαβον πάντες οἱ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ κατὰ ὥστε θανατῶσαι αὐτόν·,τοῦ|Ἰησοῦ,,,
Matt,Matthew,Gospel,1,222,Matt.1.27,all,0.6945,0.1524,,,,False,True,9,3,6,0.3333,prophetic,τότε ἐπληρώθη τὸ ῥηθὲν διὰ Ἰερεμίου τοῦ προφήτου λέγοντος·,τότε ἐπληρώθη τὸ ῥηθὲν διὰ λέγοντος·,Ἰερεμίου|τοῦ|προφήτου,,,
Matt,Matthew,Gospel,1,222,Matt.1.27,prophetic,0.6945,0.1524,,,,False,True,9,3,6,0.3333,prophetic,τότε ἐπληρώθη τὸ ῥηθὲν διὰ Ἰερεμίου τοῦ προφήτου λέγοντος·,τότε ἐπληρώθη τὸ ῥηθὲν διὰ λέγοντος·,Ἰερεμίου|τοῦ|προφήτου,,,
Matt,Matthew,Gospel,1,226,Matt.1.28,all,0.7348,0.1335,0.8565,0.0536,-0.1217,False,False,15,1,14,0.0667,kyrios,ἄγγελος γὰρ κυρίου καταβὰς ἐξ οὐρανοῦ ⸀καὶ προσελθὼν ἀπεκύλισε τὸν ⸀λίθον καὶ ἐκάθητο ἐπάνω αὐτοῦ.,ἄγγελος γὰρ καταβὰς ἐξ οὐρανοῦ ⸀καὶ προσελθὼν ἀπεκύλισε τὸν ⸀λίθον καὶ ἐκάθητο ἐπάνω αὐτοῦ.,κυρίου,,,
Matt,Matthew,Gospel,1,226,Matt.1.28,kyrios,0.7348,0.1335,0.8565,0.0536,-0.1217,False,False,15,1,14,0.0667,kyrios,ἄγγελος γὰρ κυρίου καταβὰς ἐξ οὐρανοῦ ⸀καὶ προσελθὼν ἀπεκύλισε τὸν ⸀λίθον καὶ ἐκάθητο ἐπάνω αὐτοῦ.,ἄγγελος γὰρ καταβὰς ἐξ οὐρανοῦ ⸀καὶ προσελθὼν ἀπεκύλισε τὸν ⸀λίθον καὶ ἐκάθητο ἐπάνω αὐτοῦ.,κυρίου,,,
Matt,Matthew,Gospel,1,230,Matt.1.28,all,0.7361,0.0850,0.4209,0.1167,0.3152,True,False,10,3,7,0.3000,christological,"Μὴ φοβεῖσθε ὑμεῖς, οἶδα γὰρ ὅτι Ἰησοῦν τὸν ἐσταυρωμένον ζητεῖτε·","Μὴ φοβεῖσθε ὑμεῖς, οἶδα γὰρ ὅτι ζητεῖτε·",Ἰησοῦν|τὸν|ἐσταυρωμένον,ROBUST,0,0.009900990099009901
Matt,Matthew,Gospel,1,230,Matt.1.28,christological,0.7361,0.0850,0.4209,0.1167,0.3152,True,False,10,3,7,0.3000,christological,"Μὴ φοβεῖσθε ὑμεῖς, οἶδα γὰρ ὅτι Ἰησοῦν τὸν ἐσταυρωμένον ζητεῖτε·","Μὴ φοβεῖσθε ὑμεῖς, οἶδα γὰρ ὅτι ζητεῖτε·",Ἰησοῦν|τὸν|ἐσταυρωμένον,,,
Matt,Matthew,Gospel,1,238,Matt.1.3,all,0.8147,0.0665,,,,False,True,10,1,9,0.1000,prophetic,οὗτος γάρ ἐστιν ὁ ῥηθεὶς ⸀διὰ Ἠσαΐου τοῦ προφήτου λέγοντος·,οὗτος γάρ ἐστιν ὁ ῥηθεὶς ⸀διὰ Ἠσαΐου τοῦ λέγοντος·,προφήτου,,,
Matt,Matthew,Gospel,1,238,Matt.1.3,prophetic,0.8147,0.0665,,,,False,True,10,1,9,0.1000,prophetic,οὗτος γάρ ἐστιν ὁ ῥηθεὶς ⸀διὰ Ἠσαΐου τοῦ προφήτου λέγοντος·,οὗτος γάρ ἐστιν ὁ ῥηθεὶς ⸀διὰ Ἠσαΐου τοῦ λέγοντος·,προφήτου,,,
Matt,Matthew,Gospel,1,240,Matt.1.3,all,0.8403,0.0760,0.7770,0.0949,0.0632,False,False,9,1,8,0.1111,kyrios,"Ἑτοιμάσατε τὴν ὁδὸν κυρίου, εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ.",Ἑτοιμάσατε τὴν ὁδὸν εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ.,"κυρίου,",,,
Matt,Matthew,Gospel,1,240,Matt.1.3,kyrios,0.8403,0.0760,0.7770,0.0949,0.0632,False,False,9,1,8,0.1111,kyrios,"Ἑτοιμάσατε τὴν ὁδὸν κυρίου, εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ.",Ἑτοιμάσατε τὴν ὁδὸν εὐθείας ποιεῖτε τὰς τρίβους αὐτοῦ.,"κυρίου,",,,
Matt,Matthew,Gospel,1,245,Matt.1.4,all,0.6752,0.1683,0.6685,0.0920,0.0067,False,False,14,2,12,0.1429,christological,"Τότε ὁ Ἰησοῦς ἀνήχθη εἰς τὴν ἔρημον ὑπὸ τοῦ πνεύματος, πειρασθῆναι ὑπὸ τοῦ διαβόλου.","Τότε ἀνήχθη εἰς τὴν ἔρημον ὑπὸ τοῦ πνεύματος, πειρασθῆναι ὑπὸ τοῦ διαβόλου.",ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,245,Matt.1.4,christological,0.6752,0.1683,0.6685,0.0920,0.0067,False,False,14,2,12,0.1429,christological,"Τότε ὁ Ἰησοῦς ἀνήχθη εἰς τὴν ἔρημον ὑπὸ τοῦ πνεύματος, πειρασθῆναι ὑπὸ τοῦ διαβόλου.","Τότε ἀνήχθη εἰς τὴν ἔρημον ὑπὸ τοῦ πνεύματος, πειρασθῆναι ὑπὸ τοῦ διαβόλου.",ὁ|Ἰησοῦς,,,
Matt,Matthew,Gospel,1,250,Matt.1.4,all,0.8901,0.0691,0.8755,0.0795,0.0146,False,False,16,1,15,0.0625,scripture_citation,"Γέγραπται· Οὐκ ἐπ’ ἄρτῳ μόνῳ ζήσεται ⸀ὁ ἄνθρωπος, ἀλλ’ ⸀ἐπὶ παντὶ ῥήματι ἐκπορευομένῳ διὰ στόματος θεοῦ.","Οὐκ ἐπ’ ἄρτῳ μόνῳ ζήσεται ⸀ὁ ἄνθρωπος, ἀλλ’ ⸀ἐπὶ παντὶ ῥήματι ἐκπορευομένῳ διὰ στόματος θεοῦ.",Γέγραπται·,,,
Matt,Matthew,Gospel,1,250,Matt.1.4,scripture_citation,0.8901,0.0691,0.8755,0.0795,0.0146,False,False,16,1,15,0.0625,scripture_citation,"Γέγραπται· Οὐκ ἐπ’ ἄρτῳ μόνῳ ζήσεται ⸀ὁ ἄνθρωπος, ἀλλ’ ⸀ἐπὶ παντὶ ῥήματι ἐκπορευομένῳ διὰ στόματος θεοῦ.","Οὐκ ἐπ’ ἄρτῳ μόνῳ ζήσεται ⸀ὁ ἄνθρωπος, ἀλλ’ ⸀ἐπὶ παντὶ ῥήματι ἐκπορευομένῳ διὰ στόματος θεοῦ.",Γέγραπται·,,,
Matt,Matthew,Gospel,1,253,Matt.1.4,all,0.9158,0.0445,0.9090,0.0752,0.0068,False,False,21,1,20,0.0476,scripture_citation,"γέγραπται γὰρ ὅτι Τοῖς ἀγγέλοις αὐτοῦ ἐντελεῖται περὶ σοῦ καὶ ἐπὶ χειρῶν ἀροῦσίν σε, μήποτε προσκόψῃς πρὸς λίθον τὸν πόδα σου.","γὰρ ὅτι Τοῖς ἀγγέλοις αὐτοῦ ἐντελεῖται περὶ σοῦ καὶ ἐπὶ χειρῶν ἀροῦσίν σε, μήποτε προσκόψῃς πρὸς λίθον τὸν πόδα σου.",γέγραπται,,,
Matt,Matthew,Gospel,1,253,Matt.1.4,scripture_citation,0.9158,0.0445,0.9090,0.0752,0.0068,False,False,21,1,20,0.0476,scripture_citation,"γέγραπται γὰρ ὅτι Τοῖς ἀγγέλοις αὐτοῦ ἐντελεῖται περὶ σοῦ καὶ ἐπὶ χειρῶν ἀροῦσίν σε, μήποτε προσκόψῃς πρὸς λίθον τὸν πόδα σου.","γὰρ ὅτι Τοῖς ἀγγέλοις αὐτοῦ ἐντελεῖται περὶ σοῦ καὶ ἐπὶ χειρῶν ἀροῦσίν σε, μήποτε προσκόψῃς πρὸς λίθον τὸν πόδα σου.",γέγραπται,,,
Matt,Matthew,Gospel,1,254,Matt.1.4,all,0.5687,0.1228,,,,False,True,4,1,3,0.2500,christological,ἔφη αὐτῷ ὁ Ἰησοῦς·,ἔφη αὐτῷ ὁ,Ἰησοῦς·,,,
Matt,Matthew,Gospel,1,254,Matt.1.4,christological,0.5687,0.1228,,,,False,True,4,1,3,0.2500,christological,ἔφη αὐτῷ ὁ Ἰησοῦς·,ἔφη αὐτῷ ὁ,Ἰησοῦς·,,,
Matt,Matthew,Gospel,1,255,Matt.1.4,all,0.7436,0.0818,,,,False,True,8,4,4,0.5000,scripture_citation|kyrios,Πάλιν γέγραπται· Οὐκ ἐκπειράσεις κύριον τὸν θεόν σου.,Πάλιν Οὐκ ἐκπειράσεις σου.,γέγραπται·|κύριον|τὸν|θεόν,,,
Matt,Matthew,Gospel,1,255,Matt.1.4,kyrios,0.7436,0.0818,,,,False,True,8,3,5,0.3750,kyrios,Πάλιν γέγραπται· Οὐκ ἐκπειράσεις κύριον τὸν θεόν σου.,Πάλιν γέγραπται· Οὐκ ἐκπειράσεις σου.,κύριον|τὸν|θεόν,,,
Matt,Matthew,Gospel,1,255,Matt.1.4,scripture_citation,0.7436,0.0818,0.7861,0.0924,-0.0426,False,False,8,1,7,0.1250,scripture_citation,Πάλιν γέγραπται· Οὐκ ἐκπειράσεις κύριον τὸν θεόν σου.,Πάλιν Οὐκ ἐκπειράσεις κύριον τὸν θεόν σου.,γέγραπται·,,,
Matt,Matthew,Gospel,1,270,Matt.1.5,all,0.5647,0.0544,,,,False,True,5,2,3,0.4000,prophetic,οὕτως γὰρ ἐδίωξαν τοὺς προφήτας,οὕτως γὰρ ἐδίωξαν,τοὺς|προφήτας,,,
Matt,Matthew,Gospel,1,270,Matt.1.5,prophetic,0.5647,0.0544,,,,False,True,5,2,3,0.4000,prophetic,οὕτως γὰρ ἐδίωξαν τοὺς προφήτας,οὕτως γὰρ ἐδίωξαν,τοὺς|προφήτας,,,
Matt,Matthew,Gospel,1,294,Matt.1.8,all,0.6046,0.1007,0.5797,0.0929,0.0249,False,False,6,1,5,0.1667,kyrios,"Κύριε, ἐὰν θέλῃς δύνασαί με καθαρίσαι.",ἐὰν θέλῃς δύνασαί με καθαρίσαι.,"Κύριε,",,,
Matt,Matthew,Gospel,1,294,Matt.1.8,kyrios,0.6046,0.1007,0.5797,0.0929,0.0249,False,False,6,1,5,0.1667,kyrios,"Κύριε, ἐὰν θέλῃς δύνασαί με καθαρίσαι.",ἐὰν θέλῃς δύνασαί με καθαρίσαι.,"Κύριε,",,,
Matt,Matthew,Gospel,1,298,Matt.1.8,all,0.6947,0.0767,0.7714,0.0795,-0.0767,False,False,19,1,18,0.0526,patriarchal,"Ὅρα μηδενὶ εἴπῃς, ἀλλὰ ὕπαγε σεαυτὸν δεῖξον τῷ ἱερεῖ, καὶ προσένεγκον τὸ δῶρον ὃ προσέταξεν Μωϋσῆς εἰς μαρτύριον αὐτοῖς.","Ὅρα μηδενὶ εἴπῃς, ἀλλὰ ὕπαγε σεαυτὸν δεῖξον τῷ ἱερεῖ, καὶ προσένεγκον τὸ δῶρον ὃ προσέταξεν εἰς μαρτύριον αὐτοῖς.",Μωϋσῆς,,,
Matt,Matthew,Gospel,1,298,Matt.1.8,patriarchal,0.6947,0.0767,0.7714,0.0795,-0.0767,False,False,19,1,18,0.0526,patriarchal,"Ὅρα μηδενὶ εἴπῃς, ἀλλὰ ὕπαγε σεαυτὸν δεῖξον τῷ ἱερεῖ, καὶ προσένεγκον τὸ δῶρον ὃ προσέταξεν Μωϋσῆς εἰς μαρτύριον αὐτοῖς.","Ὅρα μηδενὶ εἴπῃς, ἀλλὰ ὕπαγε σεαυτὸν δεῖξον τῷ ἱερεῖ, καὶ προσένεγκον τὸ δῶρον ὃ προσέταξεν εἰς μαρτύριον αὐτοῖς.",Μωϋσῆς,,,
